accident_id;timestamp;address
1316772;22/02/2012 19:10;208, AVENUE JEAN JAURES
1316773;29/03/2013 14:25;210, AVENUE JEAN JAURES
1316774;10/07/2013 12:45;BOULEVARD MACDONALD
1316775;23/12/2012 06:35;BOULEVARD SERURIER
1316776;03/08/2012 18:15;25, AVENUE CORENTIN CARI
1316777;09/04/2013 13:40;21, AVENUE CORENTIN CARI
1316778;18/06/2013 18:10;223, AVENUE JEAN JAURES
1316779;10/10/2013 12:15;221, AVENUE JEAN JAURES
1316780;18/12/2012 23:35;59, BOULEVARD MACDONALD
1316781;03/09/2013 17:55;BOULEVARD MACDONALD
1316782;18/09/2013 20:38;BOULEVARD MACDONALD
1316783;01/12/2012 11:40;PORTE DE PANTIN
1316784;08/02/2012 16:20;BPE PRE ST GERVAIS PANTI
1316785;24/05/2012 01:30;BPE PANTIN VILLETTE
1316786;10/03/2013 09:25;BOULEVARD PERIPHERIQUE
1316787;15/08/2012 06:00;AV DE LA PORTE DE PANTIN
1316788;25/07/2013 20:35;AVENUE DE LA PORTE DE PA
1316789;23/09/2012 08:55;BPI VILLETTE PANTIN
1316790;17/02/2013 01:30;BOULEVARD PERIPHERIQUE I
1316791;18/03/2013 21:00;BPI VILLETTE PANTIN
1316792;01/09/2012 21:15;PORTE DE PANTIN
1316793;24/06/2012 06:45;PORTE DES LILAS
1316794;21/11/2012 19:00;ECHANGEUR LILAS
1316795;31/12/2012 07:30;9, RUE DES PANOYAUX
1316796;27/03/2013 16:30;104, BOULEVARD DE MENILM
1316797;28/03/2013 20:20;BOULEVARD DE MENILMONTAN
1316798;17/04/2012 14:30;360, RUE DES PYRENEES
1316799;02/01/2012 09:20;36, RUE ETIENNE DOLET
1316800;20/11/2012 08:30;40, RUE DURIS
1316801;13/07/2012 17:40;52, RUE DE MENILMONTANT
1316802;10/04/2013 13:28;0, AVENUE GAMBETTA
1316803;15/10/2013 19:50;11, RUE DES AMANDIERS
1316804;21/08/2013 00:01;134, RUE DE BELLEVILLE
1316805;02/01/2012 19:45;, RUE SORBIER
1316806;14/12/2013 14:45;0, RUE DE MENILMONTANT
1316807;23/03/2012 21:55;107, RUE DE MENILMONTANT
1316808;18/09/2013 23:30;0, RUE DES PYRENEES
1316809;28/11/2013 19:10;351, RUE DES PYRENEES
1316810;06/10/2012 21:30;331, RUE DES PYRENEES
1316811;25/03/2013 16:30;40, RUE SORBIER
1316812;03/02/2013 13:45;154, BOULEVARD DE CHARON
1316813;26/04/2013 23:00;3, RUE DE LA BIDASSOA
1316814;23/05/2012 07:45;0, AVENUE GAMBETTA
1316815;20/09/2012 13:35;273, RUE DES PYRENEES
1316816;10/11/2012 19:05;77, AVENUE GAMBETTA
1316817;25/09/2013 16:00;75, AVENUE GAMBETTA
1316818;16/02/2012 08:35;133, RUE PELLEPORT
1316819;29/06/2012 08:30;RUE DE BELLEVILLE
1316820;04/04/2012 14:10;243BIS, RUE DES PYRENEES
1316821;16/12/2013 20:00;13, RUE DES GATINES
1316822;26/12/2012 18:15;PLACE GAMBETTA
1316823;30/03/2012 08:10;1, PLACE GAMBETTA
1316824;06/06/2012 00:50;PLACE GAMBETTA
1316825;12/04/2012 11:10;15, RUE DU BORREGO
1316826;30/10/2013 08:50;19, RUE D AVRON
1316827;28/03/2013 09:55;0, AVENUE GAMBETTA
1316828;13/07/2013 18:20;93, RUE PELLEPORT
1316829;13/08/2012 00:35;58, RUE DE TERRE NEUVE
1316830;07/07/2012 20:55;0, AVENUE GAMBETTA
1316831;08/03/2013 20:20;AVENUE GAMBETTA
1316832;07/04/2013 14:00;21, RUE SAINT FARGEAU
1316833;16/10/2012 11:50;31, RUE DE LA VOUTE
1316834;04/01/2013 01:40;BPI ST MANDE DOREE
1316835;28/10/2013 13:30;PORTE DE VINCENNES
1316836;21/11/2013 07:50;PORTE DE VINCENNES
1316837;20/10/2012 16:05;PORTE DE VINCENNES
1316838;27/10/2012 21:25;BPE DOREE SAINT MANDE
1316839;09/08/2013 08:00;BOULEVARD PERIPHERIQUE
1316840;12/06/2012 09:15;49, RUE DU FAUBOURG DU T
1316841;26/08/2013 23:40;230, RUE LA FAYETTE
1316842;24/09/2012 09:20;83, BOULEVARD DE LA VILL
1316843;11/07/2013 18:15;37, AVENUE CLAUDE VELLEF
1316844;13/01/2013 14:05;15, AVENUE CLAUDE VELLEF
1316845;22/05/2013 14:00;11, AVENUE CLAUDE VELLEF
1316846;18/07/2013 15:10;46, AVENUE CLAUDE VELLEF
1316847;16/03/2013 15:35;145, AVENUE PARMENTIER
1316848;02/12/2012 00:30;AVENUE PARMENTIER
1316849;12/12/2012 08:40;36, BOULEVARD DE BONNE N
1316850;05/10/2013 19:30;4, BOULEVARD SAINT MARTI
1316851;24/04/2012 13:40;9, BOULEVARD SAINT MARTI
1316852;03/07/2012 15:30;31, RUE DU FAUBOURG SAIN
1316853;30/01/2012 18:00;30, BOULEVARD DE MAGENTA
1316854;15/12/2012 12:55;5, BOULEVARD DE MAGENTA
1316855;01/01/2013 01:30;13, BOULEVARD DE MAGENTA
1316856;11/01/2013 21:40;18, BOULEVARD DE MAGENTA
1316857;30/12/2013 21:30;16, BOULEVARD DE MAGENTA
1316858;14/08/2013 14:15;46, RUE RENE BOULANGER
1316859;27/09/2012 21:45;183, RUE DU FAUBOURG SAI
1316860;07/11/2012 20:30;123, BOULEVARD DE MAGENT
1316861;03/01/2013 01:50;124, BOULEVARD DE MAGENT
1316862;13/12/2012 11:15;7, RUE DES DEUX GARES
1316863;19/11/2012 22:40;132, RUE LA FAYETTE
1316864;11/12/2013 19:50;110, BOULEVARD DE MAGENT
1316865;01/04/2012 16:00;BOULEVARD DE STRASBOURG
1316866;25/01/2012 19:00;57, BOULEVARD DE STRASBO
1316867;25/09/2012 12:40;53, BOULEVARD DE STRASBO
1316868;30/10/2012 18:30;33, BOULEVARD DE STRASBO
1316869;09/03/2013 19:00;25, RUE DE PARADIS
1316870;17/02/2012 00:20;69, BOULEVARD DE MAGENTA
1316871;28/03/2012 14:25;112, QUAI DE JEMMAPES
1316872;18/08/2013 10:00;110, QUAI DE JEMMAPES
1316873;23/08/2013 16:30;38, BOULEVARD DE BONNE N
1316874;04/06/2013 14:40;61, BOULEVARD DE MAGENTA
1316875;11/09/2013 17:50;53, BOULEVARD DE MAGENTA
1316876;11/11/2013 22:50;56, BOULEVARD DE MAGENTA
1316877;29/11/2013 16:25;53, BOULEVARD DE MAGENTA
1316878;25/04/2013 14:10;44, RUE DES VINAIGRIERS
1316879;07/11/2012 16:28;43, BOULEVARD DE MAGENTA
1316880;31/08/2012 17:25;62, RUE DU CHATEAU D EAU
1316881;12/12/2013 14:50;59, RUE DU FAUBOURG SAIN
1316882;08/01/2013 09:55;16, PLACE JACQUES BONSER
1316883;12/12/2012 04:05;76, BOULEVARD DE STRASBO
1316884;21/02/2013 08:05;117, QUAI DE VALMY
1316885;05/11/2013 20:20;181, RUE LA FAYETTE
1316886;28/07/2013 01:20;181, RUE LA FAYETTE
1316887;07/06/2012 06:00;138, BOULEVARD DE MAGENT
1316888;10/08/2012 23:15;144, BOULEVARD DE MAGENT
1316889;02/10/2013 19:20;151, BOULEVARD DE MAGENT
1316890;19/10/2013 05:30;139, BOULEVARD DE MAGENT
1316891;08/08/2012 17:20;49, BOULEVARD DE LA CHAP
1316892;25/11/2013 19:40;51, BOULEVARD DE LA CHAP
1316893;26/07/2012 18:00;179, RUE DU FAUBOURG SAI
1316894;12/12/2013 12:50;181, RUE DU FAUBOURG SAI
1316895;02/03/2012 17:50;19, RUE DU FAUBOURG DU T
1316896;25/09/2013 08:50;64, QUAI DE JEMMAPES
1316897;02/04/2012 19:10;123, RUE DU FAUBOURG DU
1316898;26/11/2013 17:40;6, RUE EUGENE VARLIN
1316899;02/04/2013 09:00;26, AVENUE CLAUDE VELLEF
1316900;19/07/2013 18:30;3, AVENUE CLAUDE VELLEFA
1316901;01/07/2012 22:15;62, AVENUE CLAUDE VELLEF
1316902;23/08/2013 05:00;64, AVENUE CLAUDE VELLEF
1316903;12/11/2012 13:25;11, PASSAGE HEBRARD
1316904;04/11/2012 12:00;6, RUE DE LA GRANGE AUX
1316905;17/01/2013 02:20;80, QUAI DE JEMMAPES
1316906;31/05/2013 19:20;5, RUE BOY ZELENSKI
1316907;22/07/2013 15:40;147, BOULEVARD DE LA VIL
1316908;25/04/2013 16:10;158, RUE DE LA ROQUETTE
1316909;29/04/2012 00:01;170, BOULEVARD VOLTAIRE
1316910;05/08/2012 00:55;02, RUE FAIDHERBE
1316911;28/12/2012 18:10;111, BOULEVARD DE MENILM
1316912;18/10/2012 10:10;71, RUE LEON FROT
1316913;13/05/2012 09:50;167, BOULEVARD VOLTAIRE
1316914;08/04/2012 15:45;111, RUE DE CHARONNE
1316915;07/01/2013 08:55;0, RUE DE CHARONNE
1316916;27/08/2012 16:50;70/72, RUE DE LA FOLIE R
1316917;29/09/2013 20:33;33, RUE LEON FROT
1316918;16/03/2012 17:45;154, RUE DU CHEMIN VERT
1316919;18/10/2012 06:40;220, BOULEVARD VOLTAIRE
1316920;12/12/2013 18:50;197, BOULEVARD VOLTAIRE
1316921;23/04/2013 16:00;213, BOULEVARD VOLTAIRE
1316922;10/09/2013 10:15;232, BOULEVARD VOLTAIRE
1316923;23/10/2013 11:00;230, BOULEVARD VOLTAIRE
1316924;09/03/2013 07:55;287, RUE DU FAUBOURG SAI
1316925;05/01/2013 10:35;94, AVENUE PHILIPPE AUGU
1316926;05/12/2013 07:25;94, AVENUE PHILIPPE AUGU
1316927;16/06/2013 00:01;AVENUE PHILIPPE AUGUSTE
1316928;19/07/2013 10:20;243, BOULEVARD VOLTAIRE
1316929;28/09/2012 17:20;43, AVENUE PHILIPPE AUGU
1316930;23/10/2012 12:24;111, BOULEVARD DE CHARON
1316931;20/07/2013 19:35;180, RUE DE CHARONNE
1316932;14/12/2013 00:30;PLACE DE LA NATION
1316933;20/08/2013 13:35;11, AVENUE VICTORIA
1316934;29/04/2012 02:40;PLACE DE L HOTEL DE VILL
1316935;25/06/2013 20:00;2, QUAI DE GESVRES
1316936;19/11/2012 10:45;1, RUE DE LA COUTELLERIE
1316937;24/12/2012 12:30;6, RUE DU RENARD
1316938;12/12/2013 22:52;10, RUE DU RENARD
1316939;31/07/2013 09:20;1, QUAI AUX FLEURS
1316940;21/11/2013 08:55;QUAI AUX FLEURS
1316941;02/10/2013 05:00;RUE DU RENARD
1316942;03/09/2013 02:35;23, RUE DU RENARD
1316943;11/08/2013 16:00;64, RUE DE RIVOLI
1316944;30/12/2013 17:34;2, RUE DE LOBAU
1316945;09/03/2012 23:10;26, RUE BEAUBOURG
1316946;14/03/2013 08:15;2, RUE BEAUBOURG
1316947;13/05/2012 00:25;20, RUE BEAUBOURG
1316948;23/02/2012 16:57;50, RUE DE RIVOLI
1316949;18/07/2013 15:00;RUE DE RIVOLI
1316950;20/07/2012 18:05;38, RUE DE RIVOLI
1316951;04/10/2013 08:10;25, RUE DE RIVOLI
1316952;15/02/2012 13:00;RUE DES NONNAINS D HYERE
1316953;02/05/2012 06:20;34, QUAI DES CELESTINS
1316954;22/07/2012 23:35;01, BOULEVARD HENRI IV
1316955;07/06/2012 15:55;45, RUE DES FRANCS BOURG
1316956;09/05/2012 17:40;16, RUE DE FOURCY
1316957;29/05/2012 16:30;QUAI HENRI IV
1316958;30/03/2013 11:50;PORTE D ITALIE
1316959;05/03/2012 18:25;AVENUE DE LA PORTE D IVR
1316960;14/11/2013 12:45;PORTE D IVRY
1316961;01/01/2012 08:20;PORTE D IVRY
1316962;31/10/2013 08:25;20, BOULEVARD MASSENA
1316963;28/04/2012 08:20;66, BOULEVARD VINCENT AU
1316964;15/07/2013 17:00;10, RUE JEAN BAPTISTE BE
1316965;07/04/2012 17:30;83, RUE DE TOLBIAC
1316966;23/07/2012 12:00;56, RUE DE TOLBIAC
1316967;27/05/2012 19:00;PONT DE TOLBIAC
1316968;05/11/2012 09:40;03, RUE EUGENE OUDINE
1316969;09/12/2012 15:25;3, RUE JEANNE D ARC
1316970;23/12/2013 16:55;PLACE JEANNE D ARC
1316971;02/11/2013 17:10;119, RUE DU CHEVALERET
1316972;03/07/2012 17:15;57, RUE DE PATAY
1316973;05/06/2012 19:55;12, RUE NEUVE TOLBIAC
1316974;02/09/2012 12:15;49, QUAI FRANCOIS MAURIA
1316975;17/02/2013 06:20;50, AVENUE PIERRE MENDES
1316976;20/07/2013 02:00;24, QUAI D AUSTERLITZ
1316977;29/02/2012 01:20;36, QUAI D AUSTERLITZ
1316978;07/08/2013 17:40;18, QUAI D AUSTERLITZ
1316979;28/11/2013 17:55;23, QUAI D AUSTERLITZ
1316980;10/07/2012 00:20;BPI GARE IVRY
1316981;03/09/2013 20:00;PORTE D IVRY
1316982;17/09/2013 14:00;QUAI D IVRY
1316983;06/07/2012 19:45;43, RUE BRUNESEAU
1316984;13/09/2013 17:20;QUAI D IVRY
1316985;13/12/2013 00:40;BPE GARE IVRY
1316986;27/03/2012 07:45;QUAI D IVRY
1316987;01/07/2012 19:40;QUAI D IVRY
1316988;18/01/2012 19:30;PONT DE BERCY
1316989;17/11/2012 17:45;BPE ITALIE IVRY
1316990;16/07/2013 12:13;BPE GARE BERCY
1316991;10/04/2013 01:30;BPE GARE BERCY
1316992;11/03/2013 13:50;4, BOULEVARD BRUNE
1316993;04/04/2013 15:20;2, RUE DU GENERAL HUMBER
1316994;21/12/2012 00:50;203, RUE RAYMOND LOSSERA
1316995;07/03/2012 17:45;BPI VANVES BRANCION
1316996;07/05/2012 18:25;14, AVENUE GEORGES LAFEN
1316997;19/04/2013 23:35;235, RUE D ALESIA
1316998;09/10/2012 15:50;4, RUE DE RIDDER
1316999;07/03/2012 14:00;BOULEVARD BRUNE
1317000;16/02/2013 09:25;0, BOULEVARD BRUNE
1317001;29/09/2013 18:30;79, BOULEVARD BRUNE
1317002;12/07/2012 10:15;170, RUE D ALESIA
1317003;04/09/2012 14:30;AVENUE DE LA PORTE DE CH
1317004;24/06/2012 13:00;AVENUE DE LA PORTE DE CH
1317005;24/02/2012 16:20;RUE DIDOT
1317006;21/05/2012 13:10;PLACE DE CATALOGNE
1317007;29/11/2012 07:50;RUE VERCINGETORIX
1317008;28/02/2013 17:50;134, RUE D ALESIA
1317009;01/09/2012 21:05;43, RUE RAYMOND LOSSERAN
1317010;12/10/2012 09:30;110, BOULEVARD BRUNE
1317011;30/09/2012 20:30;32, RUE DE L OUEST
1317012;09/10/2012 18:15;21, RUE DE L OUEST
1317013;28/02/2012 09:00;6, RUE DIDOT
1317014;27/06/2012 19:45;51, AVENUE DU MAINE
1317015;11/02/2012 08:40;33, AVENUE ERNEST REYER
1317016;03/06/2012 15:45;RUE DU DEPART
1317017;24/12/2013 16:00;25, RUE DU DEPART
1317018;27/08/2013 08:30;11, RUE DE L OUEST
1317019;11/02/2013 14:50;AVENUE DU MAINE
1317020;30/05/2012 23:10;97, AVENUE DU MAINE
1317021;04/05/2012 12:00;123, AVENUE DU MAINE
1317022;04/09/2012 19:45;124, AVENUE DU MAINE
1317023;15/12/2012 02:30;35 / 39, BOULEVARD ROMAI
1317024;26/09/2013 04:00;33, BOULEVARD ROMAIN ROL
1317025;10/05/2013 03:10;RUE DE LA LEGION ETRANGE
1317026;31/12/2013 12:15;139, AVENUE DU MAINE
1317027;01/06/2012 14:45;AVENUE DU MAINE
1317028;16/03/2012 09:00;147, AVENUE DU MAINE
1317029;21/05/2012 18:25;143, AVENUE DU MAINE
1317030;24/12/2013 17:47;141, AVENUE DU MAINE
1317031;29/07/2013 19:20;RUE D ALESIA
1317032;25/05/2012 21:00;PLACE DU VINGT CINQ AOUT
1317033;31/03/2012 16:40;22, BOULEVARD SAINT MICH
1317034;11/08/2012 15:15;18, BOULEVARD SAINT MICH
1317035;15/05/2013 09:05;18, BOULEVARD SAINT MICH
1317036;14/11/2013 20:40;2, PLACE SAINT MICHEL
1317037;26/07/2013 17:25;145, RUE DE RENNES
1317038;01/02/2013 22:45;155 BIS, RUE DE RENNES
1317039;09/08/2013 06:40;151B, RUE DE RENNES
1317040;18/10/2013 18:20;133, BOULEVARD DU MONTPA
1317041;07/05/2012 20:05;83, BOULEVARD SAINT GERM
1317042;29/09/2012 00:16;16, RUE DE L ANCIENNE CO
1317043;23/05/2012 18:30;26  RUE DE VAUGIRARD
1317044;06/05/2013 18:20;68, RUE DE RENNES
1317045;16/04/2012 12:55;58, RUE DE RENNES
1317046;24/08/2012 19:19;17, RUE DE SEVRES
1317047;13/02/2012 10:20;23, QUAI MALAQUAIS
1317048;17/01/2013 13:00;27, QUAI DES GRANDS AUGU
1317049;23/10/2013 09:25;164, BOULEVARD SAINT GER
1317050;10/07/2012 21:25;71, QUAI BRANLY
1317051;25/05/2013 00:05;QUAI BRANLY
1317052;09/06/2013 01:45;QUAI BRANLY
1317053;15/03/2012 17:35;67, QUAI BRANLY
1317054;20/09/2012 10:00;1, AVENUE JOSEPH BOUVARD
1317055;28/01/2013 10:40;15, AVENUE DE LA BOURDON
1317056;06/12/2012 00:01;15, AVENUE DE SUFFREN
1317057;02/02/2012 11:45;37, QUAI BRANLY
1317058;11/12/2012 16:00;1, PLACE DE LA RESISTANC
1317059;23/05/2013 22:30;PLACE DE LA RESISTANCE
1317060;16/03/2012 15:40;179, RUE DE L UNIVERSITE
1317061;31/08/2012 20:15;89, AVENUE DE LA BOURDON
1317062;15/10/2012 12:45;AVENUE BOSQUET
1317063;04/02/2013 18:55;36, AVENUE BOSQUET
1317064;23/01/2013 15:10;23, RUE DU CHAMP DE MARS
1317065;13/05/2013 10:35;AVENUE DE LA MOTTE PICQU
1317066;20/12/2013 16:30;01, PLACE DE L ECOLE MIL
1317067;20/05/2013 15:30;3, AVENUE DUQUESNE
1317068;06/01/2012 23:25;PLACE DE FONTENOY
1317069;22/05/2013 20:15;143, AVENUE DE SUFFREN
1317070;14/07/2013 06:40;57, QUAI D ORSAY
1317071;25/06/2013 12:05;BOULEVARD DE LA TOUR MAU
1317072;24/05/2012 19:59;33, AVENUE HOCHE
1317073;12/06/2012 15:20;02, AVENUE HOCHE
1317074;17/09/2012 13:00;40, AVENUE DE FRIEDLAND
1317075;27/11/2013 12:20;5, RUE DE BERRI
1317076;14/07/2013 23:25;109, AVENUE DES CHAMPS E
1317077;08/06/2013 23:00;AVENUE DES CHAMPS ELYSEE
1317078;21/01/2012 01:10;70, AVENUE DES CHAMPS EL
1317079;12/03/2013 13:30;129, AVENUE DES CHAMPS E
1317080;26/02/2012 04:45;32, AVENUE DES CHAMPS EL
1317081;25/03/2012 05:31;44, AVENUE DES CHAMPS EL
1317082;08/04/2012 18:05;30, AVENUE DES CHAMPS EL
1317083;10/04/2012 18:30;24, AVENUE DES CHAMPS EL
1317084;18/12/2012 13:45;23, AVENUE DES CHAMPS EL
1317085;27/05/2013 09:10;24, AVENUE DES CHAMPS EL
1317086;09/01/2013 06:10;44, AVENUE DES CHAMPS EL
1317087;10/02/2013 18:00;AVENUE DES CHAMPS ELYSEE
1317088;18/11/2012 18:30;AVENUE DES CHAMPS ELYSEE
1317089;06/12/2012 09:30;8, RUE FRANCOIS 1ER
1317090;19/02/2012 00:35;02, RUE FROCHOT
1317091;29/09/2012 16:10;01, BOULEVARD HAUSSMANN
1317092;04/06/2013 10:15;8, BOULEVARD HAUSSMANN
1317093;10/03/2012 22:00;RUE LAFFITTE
1317094;19/11/2012 16:30;18, RUE LE PELETIER
1317095;04/08/2012 09:10;3, RUE CHAUCHAT
1317096;05/06/2013 16:53;63, BOULEVARD DE ROCHECH
1317097;16/05/2012 15:30;13, RUE DE CHATEAUDUN
1317098;05/01/2012 20:15;2, BOULEVARD HAUSSMANN
1317099;07/03/2012 22:00;2, BOULEVARD HAUSSMANN
1317100;03/12/2012 08:25;13, RUE DE CHATEAUDUN
1317101;02/09/2013 10:00;1, RUE DE MAUBEUGE
1317102;16/09/2012 12:40;RUE DU FAUBOURG MONTMART
1317103;29/03/2013 01:05;57, BOULEVARD DE ROCHECH
1317104;02/08/2012 01:00;50, RUE LA FAYETTE
1317105;24/09/2013 12:09;7, RUE DE MAUBEUGE
1317106;05/12/2012 09:10;49, BOULEVARD DE ROCHECH
1317107;01/06/2012 09:06;32, BOULEVARD POISSONNIE
1317108;01/11/2012 17:00;59, RUE LA FAYETTE
1317109;02/07/2013 07:40;61, RUE LA FAYETTE
1317110;13/11/2013 11:50;17, RUE CADET
1317111;29/01/2013 21:20;BOULEVARD DE ROCHECHOUAR
1317112;23/12/2013 11:15;86, RUE DE DUNKERQUE
1317113;21/06/2012 16:50;65 BIS, RUE LA FAYETTE
1317114;24/04/2013 17:45;17, RUE DE ROCHECHOUART
1317115;01/09/2013 00:29;76, RUE DE DUNKERQUE
1317116;06/09/2013 16:08;46, RUE DE ROCHECHOUART
1317117;20/05/2013 23:40;01, RUE MAYRAN
1317118;30/01/2013 18:20;02, RUE BERGERE
1317119;25/07/2012 13:50;RUE DU FAUBOURG POISSONN
1317120;25/05/2013 20:00;127, RUE DU FAUBOURG POI
1317121;02/12/2012 14:00;13, RUE DU FAUBOURG POIS
1317122;24/05/2013 03:12;8, BOULEVARD MONTMARTRE
1317123;03/09/2013 17:50;107, RUE SAINT LAZARE
1317124;23/01/2012 13:15;58, BOULEVARD HAUSSMANN
1317125;31/03/2012 03:25;BOULEVARD HAUSSMANN
1317126;04/04/2012 13:40;29, BOULEVARD HAUSSMANN
1317127;23/06/2012 19:00;36 BIS, BOULEVARD HAUSSM
1317128;10/03/2012 01:30;03, RUE LA FAYETTE
1317129;13/03/2012 16:34;17, RUE LA FAYETTE
1317130;01/07/2012 05:15;9, RUE PILLET WILL
1317131;29/02/2012 12:35;19, RUE AUBER
1317132;30/12/2013 20:30;3, PLACE DE L OPERA
1317133;06/03/2013 10:00;AVENUE DAUMESNIL
1317134;24/09/2013 16:00;COURS DE VINCENNES
1317135;25/11/2012 04:35;/, PORTE DE VINCENNES
1317136;16/03/2012 22:55;/, BOULEVARD CARNOT
1317137;04/12/2012 20:15;AVENUE COURTELINE
1317138;12/03/2012 23:05;BPI ST MANDE DOREE
1317139;08/06/2013 13:10;15, BOULEVARD CARNOT
1317140;18/03/2012 11:30;PORTE DE VINCENNES
1317141;13/07/2013 08:00;ROUTE DE LA TOURELLE
1317142;15/02/2013 19:45;AVENUE DAUMESNIL
1317143;14/05/2013 21:15;AVENUE DAUMESNIL
1317144;31/07/2013 11:10;20, RUE PAUL BERT
1317145;27/09/2013 10:00;11, AVENUE PHILIPPE AUGU
1317146;07/02/2012 11:00;26, AVENUE PHILIPPE AUGU
1317147;17/10/2012 13:55;229, BOULEVARD VOLTAIRE
1317148;21/09/2013 09:30;235, BOULEVARD VOLTAIRE
1317149;20/06/2012 10:15;55, BOULEVARD DE CHARONN
1317150;02/11/2012 20:10;114, RUE DE CHARONNE
1317151;10/12/2013 05:05;101, RUE DE CHARONNE
1317152;07/11/2013 12:35;156, RUE DE CHARONNE
1317153;10/08/2012 20:15;181, RUE DE CHARONNE
1317154;05/10/2013 11:30;170 BIS, RUE DE CHARONNE
1317155;30/03/2012 19:50;159, BOULEVARD VOLTAIRE
1317156;12/06/2012 09:15;114/120, AVENUE PHILIPPE
1317157;15/05/2013 09:20;25, RUE LEON FROT
1317158;18/06/2013 09:20;16, RUE LEON FROT
1317159;24/04/2013 20:00;183, BOULEVARD VOLTAIRE
1317160;13/06/2013 17:45;180, RUE DE CHARONNE
1317161;24/07/2012 13:50;124, RUE DU CHEMIN VERT
1317162;30/07/2013 14:30;125, BOULEVARD DE MENILM
1317163;17/08/2012 23:45;RUE JOSEPH KESSEL
1317164;12/12/2012 16:00;QUAI DE BERCY
1317165;28/01/2013 18:30;RUE JOSEPH KESSEL
1317166;10/04/2013 11:45;180, RUE DU FAUBOURG SAI
1317167;06/08/2013 01:20;26, RUE CHALIGNY
1317168;22/12/2012 17:45;198, RUE DU FAUBOURG SAI
1317169;24/07/2012 19:20;12, RUE ERARD
1317170;30/04/2013 08:41;AVENUE DAUMESNIL
1317171;20/02/2012 10:25;1, PLACE LACHAMBEAUDIE
1317172;16/09/2012 19:00;84, QUAI DE BERCY
1317173;07/10/2012 08:50;37, RUE DE REUILLY
1317174;30/03/2012 00:45;37, RUE DE REUILLY
1317175;23/05/2013 07:15;31, RUE BARON LE ROY
1317176;31/08/2012 15:40;57, RUE DE REUILLY
1317177;12/11/2012 14:30;44, RUE DE REUILLY
1317178;27/05/2012 12:00;RUE BARON LE ROY
1317179;18/01/2013 02:00;ECHANGEUR BERCY
1317180;28/09/2012 18:35;ECHANGEUR BERCY
1317181;05/04/2013 17:50;ECHANGEUR BERCY
1317182;11/05/2013 08:45;152, BOULEVARD DIDEROT
1317183;11/08/2013 05:35;ECHANGEUR BERCY
1317184;19/04/2012 12:55;237, RUE DE CHARENTON
1317185;30/09/2013 12:05;101, RUE DE REUILLY
1317186;23/09/2013 13:20;13, RUE DE PALESTRO
1317187;09/02/2013 13:10;42, RUE DE TURBIGO
1317188;06/05/2013 16:55;202, RUE SAINT DENIS
1317189;16/05/2013 14:35;41, RUE DE PALESTRO
1317190;25/02/2013 09:45;39, AVENUE DE L OPERA
1317191;28/07/2013 12:00;43, BOULEVARD DES CAPUCI
1317192;26/12/2013 17:30;15, BOULEVARD SAINT DENI
1317193;07/06/2012 17:00;101, RUE D ABOUKIR
1317194;30/08/2013 16:55;101, RUE D ABOUKIR
1317195;21/08/2013 11:05;27, RUE SAINT SAUVEUR
1317196;21/05/2012 21:00;22, RUE DUSSOUBS
1317197;22/11/2012 12:10;66, RUE RAMBUTEAU
1317198;14/09/2012 16:20;68, BOULEVARD DE SEBASTO
1317199;11/03/2012 18:35;4BIS, RUE AUX OURS
1317200;27/02/2012 14:40;84, BOULEVARD DE SEBASTO
1317201;01/09/2012 17:20;92, BOULEVARD DE SEBASTO
1317202;03/08/2012 16:40;72, RUE REAUMUR
1317203;05/04/2012 20:15;90, BOULEVARD DE SEBASTO
1317204;16/09/2012 08:40;88, BOULEVARD DE SEBASTO
1317205;30/09/2012 05:15;RUE BEAUBOURG
1317206;23/10/2012 08:50;43, RUE REAUMUR
1317207;19/04/2013 15:15;64, RUE REAUMUR
1317208;24/04/2013 17:40;43, RUE REAUMUR
1317209;21/12/2013 22:40;64, RUE REAUMUR
1317210;04/04/2013 11:45;67, RUE BEAUBOURG
1317211;24/08/2013 12:00;324, RUE SAINT MARTIN
1317212;21/04/2013 13:00;359, RUE SAINT MARTIN
1317213;09/10/2012 11:20;50, RUE DE TURBIGO
1317214;07/09/2012 09:00;57, RUE DE TURBIGO
1317215;19/10/2013 21:05;RUE REAUMUR
1317216;30/03/2012 21:50;50, RUE NOTRE DAME DE NA
1317217;22/09/2013 09:10;10, RUE DES QUATRE FILS
1317218;10/05/2013 18:20;78, RUE DES ARCHIVES
1317219;30/01/2013 12:10;185, RUE DU TEMPLE
1317220;20/09/2012 09:20;6, RUE NOTRE DAME DE NAZ
1317221;21/04/2012 22:30;207, RUE DU TEMPLE
1317222;31/05/2013 09:35;205, RUE DU TEMPLE
1317223;13/09/2013 16:00;12, RUE DE BRETAGNE
1317224;13/03/2012 08:05;51, RUE DE TURENNE
1317225;02/09/2013 18:20;92, RUE DE TURENNE
1317226;30/06/2013 11:40;94, RUE DE TURENNE
1317227;13/09/2013 14:10;94, RUE DE TURENNE
1317228;21/05/2012 10:40;77, RUE DE TURENNE
1317229;15/10/2012 08:55;97, RUE DE TURENNE
1317230;09/10/2013 16:40;22, RUE SAINT GILLES
1317231;04/05/2013 10:50;4, RUE SAINT GILLES
1317232;21/11/2013 14:15;1BIS, RUE SAINT GILLES
1317233;17/03/2012 19:25;20, RUE BELGRAND
